CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,HasBalance,ActiveBalance,InactiveHighBalance,Geography_Germany,Geography_Spain,Gender_Male,AgeGroup_30_39,AgeGroup_40_49,AgeGroup_50_59,AgeGroup_60_plus,LogCustomerValue
604,41,3,0.0,1,0,0,11819.84,0,0,0.0,0,0,1,1,0,1,0,0,0.0
655,35,1,106405.03,1,1,1,82900.25,0,1,106405.03,0,0,1,0,1,0,0,0,11.575017527216161
689,38,2,0.0,1,1,1,82709.8,0,0,0.0,0,0,1,1,1,0,0,0,0.0
681,30,2,128393.29,1,1,1,180593.45,0,1,128393.29,0,0,1,1,1,0,0,0,11.762861198844176
643,41,2,127841.52,1,1,0,172363.41,0,1,0.0,1,1,0,1,0,1,0,0,11.758554472945995
617,24,4,137295.19,2,1,1,91195.12,0,1,137295.19,0,0,0,0,0,0,0,0,12.523039380708948
638,55,2,155828.22,1,0,1,108987.25,1,1,155828.22,0,0,1,0,0,0,1,0,11.956515942972471
743,39,6,0.0,2,1,0,44265.28,0,0,0.0,0,0,0,1,1,0,0,0,0.0
828,25,7,144351.86,1,1,0,116613.26,0,1,0.0,1,1,0,0,0,0,0,0,11.880015997849432
776,35,8,106365.29,1,1,1,148527.56,0,1,106365.29,0,0,1,1,1,0,0,0,11.574643982382304
540,35,7,127801.88,1,0,1,84239.46,0,1,127801.88,0,1,0,1,1,0,0,0,11.758244355882924
616,45,4,122793.96,1,1,1,62002.04,0,1,122793.96,0,1,0,0,0,1,0,0,11.718271251507643
628,38,10,113525.84,1,1,0,46044.48,1,1,0.0,1,1,0,1,1,0,0,0,11.639794563718532
667,23,6,136100.69,2,0,0,169669.33,1,1,0.0,1,0,1,0,0,0,0,0,12.514301112732182
615,30,7,0.0,2,1,1,156346.84,0,0,0.0,0,0,0,1,1,0,0,0,0.0
543,30,4,140916.81,1,1,0,157711.18,0,1,0.0,1,0,0,1,1,0,0,0,11.855932091602085
553,31,4,0.0,2,1,1,89087.4,0,0,0.0,0,0,0,0,1,0,0,0,0.0
554,26,4,121365.39,1,1,1,8742.36,0,1,121365.39,0,1,0,1,0,0,0,0,11.706569265899299
684,36,4,0.0,1,1,0,117038.96,0,0,0.0,0,0,1,0,1,0,0,0,0.0
452,35,7,0.0,2,1,0,164241.67,0,0,0.0,0,0,0,0,1,0,0,0,0.0
606,47,3,93578.68,2,0,1,137720.56,1,1,93578.68,0,0,0,1,0,1,0,0,12.13971038238566
629,40,9,0.0,1,1,0,106.67,0,0,0.0,0,0,0,1,0,1,0,0,0.0
659,33,8,115409.6,1,0,1,1539.21,0,1,115409.6,0,0,1,0,1,0,0,0,11.656251483257188
493,33,8,90791.69,1,1,1,59659.53,0,1,90791.69,0,0,0,0,1,0,0,0,11.416334054740624
794,62,9,123681.32,3,1,0,173586.63,1,1,0.0,1,0,0,0,0,0,0,1,12.824078520230971
554,44,6,92436.86,1,1,0,126033.9,0,1,0.0,1,0,0,0,0,1,0,0,11.434291913968899
796,52,9,167194.36,1,1,1,62808.93,1,1,167194.36,0,1,0,0,0,0,1,0,12.026918228051494
807,36,4,0.0,2,0,1,147007.33,0,0,0.0,0,0,0,0,1,0,0,0,0.0
500,44,9,160838.13,2,1,0,196261.64,0,1,0.0,1,1,0,1,0,1,0,0,12.681304023753233
722,43,1,0.0,1,1,0,44560.17,1,0,0.0,0,0,1,1,0,1,0,0,0.0
559,40,7,144470.77,1,1,1,18917.95,0,1,144470.77,0,0,1,0,0,1,0,0,11.880839404126926
584,38,3,0.0,2,1,1,4525.4,0,0,0.0,0,0,1,0,1,0,0,0,0.0
834,68,9,130169.27,2,0,1,93112.2,0,1,130169.27,0,1,0,0,0,0,0,1,12.469741981098709
754,35,4,0.0,2,1,1,9658.41,0,0,0.0,0,0,1,1,1,0,0,0,0.0
590,43,7,81076.8,2,1,1,182627.25,1,1,81076.8,0,0,0,1,0,1,0,0,11.996305480127404
740,36,7,0.0,1,1,1,13177.4,0,0,0.0,0,0,0,1,1,0,0,0,0.0
502,57,3,101465.31,1,1,0,43568.31,1,1,0.0,1,1,0,0,0,0,1,0,11.527482101183685
733,48,5,0.0,1,0,1,117830.57,0,0,0.0,0,0,0,1,0,1,0,0,0.0
755,37,0,113865.23,2,1,1,117396.25,0,1,113865.23,0,1,0,0,1,0,0,0,12.335922406759238
554,46,7,87603.35,3,0,1,96929.24,1,1,87603.35,0,0,1,0,0,1,0,0,12.479190611892806
534,36,4,120037.96,1,1,0,36275.94,0,1,0.0,1,0,0,1,1,0,0,0,11.695571635738032
656,33,4,0.0,2,1,0,116706.0,0,0,0.0,0,0,1,1,1,0,0,0,0.0
575,49,7,121205.15,4,1,1,168080.53,1,1,121205.15,0,1,0,1,0,1,0,0,13.091536267200167
480,47,8,75408.33,1,1,0,25887.89,1,1,0.0,1,0,1,1,0,1,0,0,11.23068628639393
575,40,5,0.0,2,1,1,122488.59,0,0,0.0,0,0,0,1,0,1,0,0,0.0
672,40,3,0.0,1,1,0,113171.61,1,0,0.0,0,0,0,0,0,1,0,0,0.0
758,35,5,0.0,2,0,0,100365.51,0,0,0.0,0,0,1,0,1,0,0,0,0.0
682,50,6,121818.84,2,0,1,124151.37,0,1,121818.84,0,0,0,1,0,0,1,0,12.40344158710616
501,29,8,0.0,2,1,0,112664.24,0,0,0.0,0,0,0,0,0,0,0,0,0.0
746,34,6,141806.0,2,1,1,183494.87,0,1,141806.0,0,1,0,1,1,0,0,0,12.55536591179968
556,51,8,61354.14,1,1,0,198810.65,1,1,0.0,1,0,0,0,0,0,1,0,11.02443422821067
823,53,4,124954.94,1,0,1,131259.6,1,1,124954.94,0,1,0,0,0,0,1,0,11.735716474148761
491,68,1,95039.12,1,0,1,116471.14,1,1,95039.12,0,1,0,0,0,0,0,1,11.462054397221937
638,29,9,103417.74,1,1,1,15336.4,0,1,103417.74,0,0,0,0,0,0,0,0,11.546541462545886
734,45,2,0.0,2,1,0,99593.28,0,0,0.0,0,0,0,1,0,1,0,0,0.0
555,40,10,43028.77,1,1,0,170514.21,0,1,0.0,1,0,0,1,0,1,0,0,10.669647480710296
745,44,0,119638.21,1,1,1,34265.08,1,1,119638.21,0,1,0,0,0,1,0,0,11.692235909579322
728,37,3,122689.51,2,0,0,106977.53,1,1,0.0,1,0,0,1,1,0,0,0,12.410563389851406
626,44,10,0.0,2,0,0,164287.86,0,0,0.0,0,0,0,1,0,1,0,0,0.0
681,37,8,73179.34,2,1,1,25292.53,0,1,73179.34,0,1,0,1,1,0,0,0,11.893822432741029
478,38,4,171913.87,1,1,0,51820.87,1,1,0.0,1,0,0,0,1,0,0,0,12.054754691410972
709,38,5,0.0,2,1,1,81452.29,0,0,0.0,0,0,0,1,1,0,0,0,0.0
562,33,8,92659.2,2,1,0,1354.25,0,1,0.0,1,1,0,1,1,0,0,0,12.129836101882347
769,34,7,137239.17,1,1,1,71379.92,1,1,137239.17,0,1,0,0,1,0,0,0,11.829487735677535
684,46,3,102955.14,2,1,0,154137.33,0,1,0.0,1,1,0,0,0,1,0,0,12.235200675390967
536,61,8,65190.29,1,1,1,64308.49,1,1,65190.29,0,0,0,0,0,0,0,1,11.08508115003389
631,29,2,96863.52,2,1,1,31613.35,0,1,96863.52,0,1,0,0,0,0,0,0,12.174210598856426
657,34,5,154983.98,1,1,0,27738.01,0,1,0.0,1,0,1,1,1,0,0,0,11.951083487980156
699,59,3,106819.65,1,0,1,163570.25,0,1,106819.65,0,1,0,1,0,0,1,0,11.578906538878057
606,38,7,128578.52,1,1,1,193878.51,0,1,128578.52,0,0,1,1,1,0,0,0,11.764302824604249
612,63,2,126473.33,1,0,1,147545.65,0,1,126473.33,0,0,0,0,0,0,0,1,11.747794641656483
660,38,5,110570.78,2,1,0,195906.59,0,1,0.0,1,0,0,0,1,0,0,0,12.306562840406343
829,50,7,0.0,2,0,1,178458.86,0,0,0.0,0,0,1,1,0,0,1,0,0.0
567,29,8,0.0,2,1,0,156125.72,0,0,0.0,0,0,1,1,0,0,0,0,0.0
850,33,3,0.0,2,1,1,11159.19,0,0,0.0,0,0,0,0,1,0,0,0,0.0
712,44,2,0.0,2,0,0,45738.94,0,0,0.0,0,0,1,0,0,1,0,0,0.0
562,30,3,111099.79,2,0,0,140650.19,0,1,0.0,1,0,0,1,1,0,0,0,12.311335766445286
755,29,3,0.0,3,1,0,4733.94,0,0,0.0,0,0,0,0,0,0,0,0,0.0
793,25,3,100913.57,1,0,0,10579.72,0,1,0.0,1,0,1,1,0,0,0,0,11.522029596313399
471,26,8,0.0,2,1,1,179655.87,0,0,0.0,0,0,1,1,0,0,0,0,0.0
707,42,2,16893.59,1,1,1,77502.56,0,1,16893.59,0,0,0,1,0,1,0,0,9.734748731319156
784,38,10,122267.85,1,0,0,145759.93,0,1,0.0,1,0,1,1,1,0,0,0,11.713977587679757
703,32,1,125685.79,1,1,1,56246.72,0,1,125685.79,0,0,0,1,1,0,0,0,11.741548297568173
704,36,8,127397.34,1,1,0,151335.24,0,1,0.0,1,0,1,1,1,0,0,0,11.755073992207995
662,38,0,105271.56,1,0,1,179833.45,0,1,105271.56,0,0,0,1,1,0,0,0,11.564308075368984
636,28,2,115265.14,1,0,0,191627.85,0,1,0.0,1,1,0,0,0,0,0,0,11.654998994437683
640,36,4,0.0,1,0,0,173016.46,0,0,0.0,0,0,1,1,1,0,0,0,0.0
739,31,1,0.0,2,1,1,58469.75,0,0,0.0,0,0,1,1,1,0,0,0,0.0
767,23,2,139542.82,1,0,1,28038.28,0,1,139542.82,0,1,0,1,0,0,0,0,11.846133952781413
753,46,3,111512.75,3,1,0,159576.75,1,1,0.0,1,1,0,0,0,1,0,0,12.720509490979108
714,37,9,148466.93,2,0,1,151280.96,0,1,148466.93,0,0,0,1,1,0,0,0,12.601268067129913
707,29,4,0.0,2,1,0,139953.94,0,0,0.0,0,0,0,1,0,0,0,0,0.0
577,35,4,108155.49,1,1,0,105407.79,0,1,0.0,1,0,0,0,1,0,0,0,11.59133443882714
633,42,1,0.0,2,1,0,56865.62,0,0,0.0,0,0,0,0,0,1,0,0,0.0
849,41,10,84622.13,1,1,1,198072.16,0,1,84622.13,0,1,0,1,0,1,0,0,11.345962912481502
614,41,7,146997.64,2,0,0,137791.18,0,1,0.0,1,0,1,0,0,1,0,0,12.591322393179544
558,47,9,0.0,2,1,0,103787.28,0,0,0.0,0,0,0,0,0,1,0,0,0.0
832,27,10,98590.25,1,1,0,30912.89,0,1,0.0,1,0,0,0,0,0,0,0,11.498737794259378
567,26,2,0.0,2,1,1,78651.55,0,0,0.0,0,0,0,0,0,0,0,0,0.0
587,45,8,134980.74,1,1,1,123309.57,1,1,134980.74,0,1,0,0,0,1,0,0,11.81289478901295
712,79,5,108078.56,1,1,1,174118.93,0,1,108078.56,0,0,1,0,0,0,0,1,11.590622901567318
655,29,9,0.0,2,0,1,85736.26,0,0,0.0,0,0,1,0,0,0,0,0,0.0
641,42,6,0.0,2,0,0,121138.77,0,0,0.0,0,0,0,0,0,1,0,0,0.0
676,35,5,106836.67,2,1,0,84199.78,0,1,0.0,1,0,0,1,1,0,0,0,12.27220835922636
472,29,8,102490.27,1,0,1,181224.56,0,1,102490.27,0,0,0,1,0,0,0,0,11.53753290320166
644,34,9,112746.54,2,0,0,141230.07,0,1,0.0,1,1,0,1,1,0,0,0,12.32604918480864
598,38,0,125487.89,1,0,0,158111.71,0,1,0.0,1,0,0,1,1,0,0,0,11.739972507738912
792,25,8,142862.21,1,1,1,130639.01,0,1,142862.21,0,0,1,1,0,0,0,0,11.869642878007136
700,37,7,0.0,2,1,0,17040.82,0,0,0.0,0,0,0,0,1,0,0,0,0.0
616,34,10,0.0,2,1,0,25662.27,0,0,0.0,0,0,0,1,1,0,0,0,0.0
743,35,6,79388.33,1,1,1,193360.69,0,1,79388.33,0,0,1,1,1,0,0,0,11.282119255333503
427,37,5,0.0,2,1,1,121485.1,0,0,0.0,0,0,0,1,1,0,0,0,0.0
731,29,10,0.0,2,1,1,162452.65,0,0,0.0,0,0,0,1,0,0,0,0,0.0
610,31,6,107784.65,1,1,1,141137.53,0,1,107784.65,0,0,0,0,1,0,0,0,11.587899811713077
724,41,4,142880.28,3,0,0,185541.2,1,1,0.0,1,0,1,0,0,1,0,0,12.968376977415732
653,38,9,149571.94,1,1,0,118383.18,0,1,0.0,1,0,1,0,1,0,0,0,11.915539445808387
774,49,1,142767.39,1,1,1,8214.41,0,1,142767.39,0,0,0,1,0,1,0,0,11.868978945840785
547,49,8,121537.71,2,1,0,46521.45,1,1,0.0,1,1,0,1,0,1,0,0,12.401131158479163
719,50,2,0.0,2,0,0,10772.13,0,0,0.0,0,0,1,1,0,0,1,0,0.0
740,43,9,0.0,1,1,0,199290.68,1,0,0.0,0,0,1,1,0,1,0,0,0.0
543,42,4,89838.71,3,1,0,85983.54,1,1,0.0,1,0,0,1,0,1,0,0,12.504387229463335
688,45,9,103399.87,1,0,0,129870.93,0,1,0.0,1,1,0,1,0,1,0,0,11.546368654947567
474,30,9,0.0,2,0,0,63158.22,0,0,0.0,0,0,0,0,1,0,0,0,0.0
505,43,5,136855.94,2,1,0,171070.52,0,1,0.0,1,1,0,1,0,1,0,0,12.519834952745068
688,39,0,0.0,2,1,0,53222.15,1,0,0.0,0,0,0,0,1,0,0,0,0.0
650,55,2,140891.46,3,1,1,179834.45,1,1,140891.46,0,1,0,0,0,0,1,0,12.954359740240665
610,37,0,0.0,1,1,0,114514.64,0,0,0.0,0,0,0,1,1,0,0,0,0.0
705,46,5,89364.91,1,0,1,139162.15,0,1,89364.91,0,0,1,0,0,1,0,0,11.400494568530167
669,29,7,146011.4,1,0,0,50249.16,0,1,0.0,1,0,0,0,0,0,0,0,11.891446828590846
650,20,8,0.0,2,1,1,113469.65,0,0,0.0,0,0,1,1,0,0,0,0,0.0
550,29,9,145294.08,2,1,0,147484.13,0,1,0.0,1,1,0,1,0,0,0,0,12.579665727289061
595,45,9,106000.12,1,0,0,191448.96,1,1,0.0,1,1,0,0,0,1,0,0,11.57120493907612
572,26,5,0.0,2,1,0,119381.41,0,0,0.0,0,0,1,0,0,0,0,0,0.0
622,58,2,0.0,2,1,1,33277.31,0,0,0.0,0,0,1,0,0,0,1,0,0.0
662,20,9,104508.77,2,0,0,73107.53,0,1,0.0,1,0,1,1,0,0,0,0,12.250178235146585
783,58,3,127539.3,1,1,1,96590.39,1,1,127539.3,0,1,0,0,0,0,1,0,11.756187672069727
714,44,7,0.0,1,0,1,6923.11,0,0,0.0,0,0,1,1,0,1,0,0,0.0
671,51,3,96891.46,1,1,0,176403.33,1,1,0.0,1,1,0,1,0,0,1,0,11.48135698267383
600,32,1,78535.25,1,1,0,64349.6,0,1,0.0,1,0,0,0,1,0,0,0,11.271315580620831
847,37,9,112712.17,1,1,0,116097.26,0,1,0.0,1,0,1,0,1,0,0,0,11.632601552117876
650,55,9,119618.42,1,1,1,29861.13,0,1,119618.42,0,0,1,1,0,0,1,0,11.692070481899282
710,28,6,0.0,1,1,0,48426.98,0,0,0.0,0,0,1,0,0,0,0,0,0.0
682,33,8,74963.5,1,1,1,32770.56,0,1,74963.5,0,0,0,0,1,0,0,0,11.22476994712753
642,26,1,138023.79,2,0,1,117060.2,0,1,138023.79,0,0,0,1,0,0,0,0,12.528332143703308
536,28,4,0.0,1,1,1,136197.65,0,0,0.0,0,0,1,0,0,0,0,0,0.0
754,47,1,185513.67,1,1,0,27438.83,0,1,0.0,1,0,0,0,0,1,0,0,12.130889241460638
678,60,8,185648.56,1,0,0,192156.54,1,1,0.0,1,0,0,1,0,0,0,1,12.131616089551246
533,49,1,102286.6,3,1,0,69409.37,1,1,0.0,1,1,0,0,0,1,0,0,12.634149503547874
741,38,4,128015.83,1,1,0,58440.43,0,1,0.0,1,1,0,1,1,0,0,0,11.759917018633441
757,31,10,39539.39,2,0,0,192519.39,0,1,0.0,1,0,0,1,1,0,0,0,11.278212495287764
721,40,3,0.0,1,1,1,144874.67,0,0,0.0,0,0,0,1,0,1,0,0,0.0
700,37,3,77608.46,2,1,1,175373.46,0,1,77608.46,0,0,0,1,1,0,0,0,11.952585343983337
663,26,5,141462.13,1,1,0,440.2,0,1,0.0,1,0,0,1,0,0,0,0,11.85979439674135
677,35,0,0.0,2,0,0,76637.38,0,0,0.0,0,0,1,0,1,0,0,0,0.0
655,27,2,131691.33,1,1,0,49480.66,0,1,0.0,1,0,0,1,0,0,0,0,11.788223647614796
832,29,8,93833.86,1,0,1,10417.87,0,1,93833.86,0,0,1,1,0,0,0,0,11.449291707743656
721,46,7,137933.39,1,1,1,67976.57,0,1,137933.39,0,0,1,0,0,1,0,0,11.834533416301783
542,54,8,105770.14,1,0,1,140929.98,1,1,105770.14,0,0,1,1,0,0,1,0,11.569032982367448
654,54,5,0.0,2,0,1,47139.06,0,0,0.0,0,0,1,0,0,0,1,0,0.0
821,38,8,0.0,2,0,1,126241.4,1,0,0.0,0,0,1,0,1,0,0,0,0.0
508,38,3,166328.65,2,0,1,22614.19,0,1,166328.65,0,0,0,0,1,0,0,0,12.714871116008617
588,42,2,164307.77,1,1,0,48498.19,0,1,0.0,1,1,0,0,0,1,0,0,12.00950268056794
691,38,9,163965.69,2,0,1,103511.26,0,1,163965.69,0,1,0,1,1,0,0,0,12.700562707576104
664,40,7,125608.72,1,1,0,122073.48,0,1,0.0,1,0,0,1,0,1,0,0,11.74093491855693
439,66,9,0.0,1,1,0,65535.56,0,0,0.0,0,0,0,0,0,0,0,1,0.0
479,37,6,118433.94,1,0,1,160060.9,0,1,118433.94,0,0,1,1,1,0,0,0,11.682119059249555
850,55,10,98488.08,1,1,0,155879.57,1,1,0.0,1,0,0,0,0,0,1,0,11.497700958070267
518,40,4,0.0,2,0,1,194416.58,0,0,0.0,0,0,0,1,0,1,0,0,0.0
717,64,10,98362.35,2,1,1,21630.21,0,1,98362.35,0,1,0,0,0,0,0,1,12.18956565166347
698,51,6,144237.91,4,1,0,157143.61,1,1,0.0,1,0,0,0,0,0,1,0,13.265515462398808
850,34,6,0.0,1,0,1,52796.31,0,0,0.0,0,0,0,1,1,0,0,0,0.0
700,47,4,0.0,1,1,0,121798.52,1,0,0.0,0,0,1,1,0,1,0,0,0.0
626,29,4,105767.28,2,0,0,41104.82,0,1,0.0,1,0,0,0,0,0,0,0,12.26214839572351
774,32,9,0.0,2,1,0,10604.48,0,0,0.0,0,0,1,1,1,0,0,0,0.0
719,48,5,0.0,2,0,0,78563.66,0,0,0.0,0,0,1,0,0,1,0,0,0.0
646,31,2,0.0,1,1,1,170821.43,1,0,0.0,0,0,1,1,1,0,0,0,0.0
485,25,3,134467.26,1,1,1,113266.09,0,1,134467.26,0,0,0,0,0,0,0,0,11.809083465045047
784,38,1,138515.02,1,1,1,171768.76,0,1,138515.02,0,1,0,1,1,0,0,0,11.838741265790555
850,32,2,128647.98,2,0,0,54416.18,0,1,0.0,1,1,0,1,1,0,0,0,12.457986183198095
669,38,9,121858.98,1,1,0,130755.34,0,1,0.0,1,0,0,0,1,0,0,0,11.710627959679709
731,70,3,0.0,2,1,1,141180.66,0,0,0.0,0,0,1,1,0,0,0,1,0.0
721,49,1,120108.56,1,0,1,183421.76,0,1,120108.56,0,0,0,0,0,1,0,0,11.696159605233193
515,37,0,196853.62,1,1,1,132770.11,0,1,196853.62,0,0,0,0,1,0,0,0,12.190220765743415
774,35,3,121418.62,1,1,1,24400.37,0,1,121418.62,0,0,0,0,1,0,0,0,11.707007759046848
585,36,10,0.0,2,1,1,180318.6,0,0,0.0,0,0,1,1,1,0,0,0,0.0
695,29,9,0.0,2,1,0,111565.45,0,0,0.0,0,0,0,0,0,0,0,0,0.0
729,42,4,97495.8,2,0,0,2002.5,0,1,0.0,1,1,0,0,0,1,0,0,12.180716888107865
713,42,3,0.0,2,0,0,82565.01,0,0,0.0,0,0,0,0,0,1,0,0,0.0
555,33,5,127343.4,1,0,1,121789.3,0,1,127343.4,0,0,1,1,1,0,0,0,11.754650506138825
699,50,0,158633.61,1,1,0,193785.87,0,1,0.0,1,0,1,0,0,0,1,0,11.974358786317932
587,55,9,0.0,1,1,0,64593.07,0,0,0.0,0,0,0,1,0,0,1,0,0.0
762,69,9,183744.98,1,1,1,196993.69,0,1,183744.98,0,0,1,0,0,0,0,1,12.121309539284745
510,44,6,0.0,2,1,1,175518.31,0,0,0.0,0,0,0,1,0,1,0,0,0.0
842,46,9,0.0,1,0,0,17268.02,0,0,0.0,0,0,1,1,0,1,0,0,0.0
608,31,7,79962.92,2,1,0,60901.72,0,1,0.0,1,0,0,1,1,0,0,0,11.982471739645305
850,36,10,0.0,2,1,1,100750.03,0,0,0.0,0,0,0,0,1,0,0,0,0.0
642,36,4,0.0,2,1,1,195224.91,0,0,0.0,0,0,0,1,1,0,0,0,0.0
850,33,7,140956.99,1,0,0,3510.18,0,1,0.0,1,0,0,1,1,0,0,0,11.856217181703983
455,43,6,0.0,1,1,1,81250.79,0,0,0.0,0,0,1,0,0,1,0,0,0.0
726,29,7,0.0,2,1,1,91844.14,1,0,0.0,0,0,0,1,0,0,0,0,0.0
544,30,8,145241.63,1,1,1,80676.83,0,1,145241.63,0,0,1,1,1,0,0,0,11.886160933323564
651,31,7,138008.06,2,1,0,129912.74,0,1,0.0,1,1,0,1,1,0,0,0,12.528218171761075
814,31,4,0.0,2,1,1,142029.17,0,0,0.0,0,0,0,0,1,0,0,0,0.0
537,39,2,0.0,2,1,1,137651.6,0,0,0.0,0,0,0,1,1,0,0,0,0.0
553,37,2,0.0,2,1,0,33877.29,0,0,0.0,0,0,0,1,1,0,0,0,0.0
800,38,9,0.0,1,1,0,78744.39,0,0,0.0,0,0,1,1,1,0,0,0,0.0
791,34,7,0.0,2,1,0,96734.46,0,0,0.0,0,0,0,1,1,0,0,0,0.0
699,29,9,127570.93,2,1,0,164756.81,0,1,0.0,1,0,1,0,0,0,0,0,12.449578902561477
756,28,6,0.0,1,1,1,164394.65,0,0,0.0,0,0,0,0,0,0,0,0,0.0
591,27,5,107812.67,1,0,1,162501.83,1,1,107812.67,0,0,1,0,0,0,0,0,11.588159738322844
850,22,7,91560.58,2,0,0,10541.38,0,1,0.0,1,1,0,1,0,0,0,0,12.117908750100787
760,34,6,121303.77,2,1,1,59325.21,0,1,121303.77,0,1,0,1,1,0,0,0,12.399204476851077
569,43,8,161546.68,2,0,1,178187.28,0,1,161546.68,0,0,1,1,0,1,0,0,12.685699695764226
661,35,5,128415.45,1,1,0,142626.49,0,1,0.0,1,0,1,0,1,0,0,0,11.763033777296735
670,31,2,57530.06,1,1,1,181893.31,1,1,57530.06,0,0,0,0,1,0,0,0,10.960080254857074
694,38,1,0.0,2,0,1,156858.2,0,0,0.0,0,0,0,1,1,0,0,0,0.0
728,28,4,142243.54,2,1,0,33074.51,0,1,0.0,1,0,0,0,0,0,0,0,12.55844663360399
764,39,9,138341.51,1,1,0,50072.94,1,1,0.0,1,1,0,0,1,0,0,0,11.837487845693898
639,32,9,0.0,2,1,0,111340.36,0,0,0.0,0,0,0,1,1,0,0,0,0.0
683,30,2,0.0,2,0,1,100496.84,1,0,0.0,0,0,0,0,1,0,0,0,0.0
663,30,4,0.0,3,1,0,101371.05,0,0,0.0,0,0,1,1,1,0,0,0,0.0
826,41,5,146466.46,2,0,0,180934.67,0,1,0.0,1,0,1,1,0,1,0,0,12.587702333553473
735,36,5,0.0,2,1,0,105152.17,0,0,0.0,0,0,1,1,1,0,0,0,0.0
682,58,1,0.0,1,1,1,706.5,0,0,0.0,0,0,0,0,0,0,1,0,0.0
663,39,8,0.0,2,1,1,101168.9,0,0,0.0,0,0,0,0,1,0,0,0,0.0
562,29,9,120307.58,1,1,1,6795.61,0,1,120307.58,0,0,1,0,0,0,0,0,11.69781522111526
696,27,4,87637.26,2,0,0,196111.35,0,1,0.0,1,0,0,1,0,0,0,0,12.074114414837277
850,38,2,94652.04,1,1,1,171960.76,0,1,94652.04,0,0,1,1,1,0,0,0,11.457973274452378
719,22,7,114415.84,1,1,1,177497.4,0,1,114415.84,0,0,0,0,0,0,0,0,11.647603549891768
804,71,8,0.0,2,0,1,147995.96,0,0,0.0,0,0,0,0,0,0,0,1,0.0
604,40,1,84315.02,1,0,0,36209.1,0,1,0.0,1,0,0,1,0,1,0,0,11.342327161522661
782,27,3,0.0,2,1,0,143614.01,0,0,0.0,0,0,1,0,0,0,0,0,0.0
512,42,9,93955.83,2,1,0,14828.54,0,1,0.0,1,1,0,1,0,1,0,0,12.143732559395849
569,36,1,67087.69,1,1,0,154775.7,0,1,0.0,1,0,0,1,1,0,0,0,11.11377075435646
597,22,6,101528.61,1,1,0,70529.0,1,1,0.0,1,1,0,0,0,0,0,0,11.528105759058697
753,30,1,110824.52,1,1,1,57896.27,0,1,110824.52,0,1,0,1,1,0,0,0,11.615712351684358
430,33,8,0.0,1,1,1,69759.91,0,0,0.0,0,0,0,0,1,0,0,0,0.0
756,28,8,179960.2,1,1,0,89938.08,0,1,0.0,1,0,0,1,0,0,0,0,12.100496551081354
493,38,3,134006.77,1,1,0,89578.32,0,1,0.0,1,0,0,1,1,0,0,0,11.805653062326606
777,37,10,121532.17,2,1,1,73464.88,0,1,121532.17,0,1,0,0,1,0,0,0,12.401085575067436
779,38,7,0.0,2,1,1,138542.87,0,0,0.0,0,0,1,0,1,0,0,0,0.0
702,38,2,0.0,1,1,1,161888.63,0,0,0.0,0,0,1,0,1,0,0,0,0.0
551,35,7,129717.3,2,0,0,86937.2,0,1,0.0,1,0,0,1,1,0,0,0,12.46626378123208
749,22,4,94762.16,2,1,1,42241.54,0,1,94762.16,0,1,0,1,0,0,0,0,12.152277909354684
742,55,5,155196.17,1,0,1,121207.66,1,1,155196.17,0,1,0,1,0,0,1,0,11.952451652028921
752,29,4,129514.99,1,1,1,102930.46,0,1,129514.99,0,1,0,1,0,0,0,0,11.771559627402805
740,57,3,113386.36,2,1,1,65121.63,1,1,113386.36,0,1,0,0,0,0,1,0,12.331707971106065
576,24,3,0.0,1,0,1,78498.04,1,0,0.0,0,0,0,1,0,0,0,0,0.0
637,43,3,172196.23,1,1,1,104769.96,0,1,172196.23,0,0,1,1,0,1,0,0,12.056395784899813
724,28,5,97612.12,1,1,1,96498.14,0,1,97612.12,0,0,0,1,0,0,0,0,11.488767189596295
685,20,4,104719.94,2,1,0,38691.34,0,1,0.0,1,0,0,1,0,0,0,0,12.252196782815572
625,38,7,0.0,1,1,0,164804.02,0,0,0.0,0,0,0,0,1,0,0,0,0.0
571,37,9,139592.98,3,1,0,104152.65,1,1,0.0,1,1,0,1,1,0,0,0,12.94510085807298
584,29,4,0.0,2,1,0,88866.92,0,0,0.0,0,0,1,0,0,0,0,0,0.0
550,22,7,139096.85,1,1,0,129890.94,0,1,0.0,1,0,0,0,0,0,0,0,11.842932921285971
662,72,7,140301.72,1,0,1,179258.67,0,1,140301.72,0,0,1,0,0,0,0,1,11.851557652930424
803,43,3,0.0,1,1,0,72051.44,0,0,0.0,0,0,1,1,0,1,0,0,0.0
615,66,7,0.0,2,1,1,74580.8,0,0,0.0,0,0,0,1,0,0,0,1,0.0
481,39,1,111233.09,1,1,1,123995.15,0,1,111233.09,0,0,1,1,1,0,0,0,11.61939217856545
701,23,3,0.0,2,1,0,38960.59,0,0,0.0,0,0,0,1,0,0,0,0,0.0
751,29,10,147737.63,1,0,1,94951.27,0,1,147737.63,0,0,0,1,0,0,0,0,11.90319997799249
675,35,8,0.0,2,1,1,56642.97,0,0,0.0,0,0,0,1,1,0,0,0,0.0
733,40,5,125725.02,2,1,1,50783.1,0,1,125725.02,0,1,0,1,0,1,0,0,12.435003577602693
